"base_gene_src","base_id_src","base_gene_dest","base_id_dest"
"8321","ENTREZID","89780","ENTREZID"
"8321","ENTREZID","7474","ENTREZID"
"8323","ENTREZID","6422","ENTREZID"
"8325","ENTREZID","4041","ENTREZID"
"8325","ENTREZID","4040","ENTREZID"
"8325","ENTREZID","7471","ENTREZID"
"2549","ENTREZID","2885","ENTREZID"
"2549","ENTREZID","4215","ENTREZID"
"2549","ENTREZID","4233","ENTREZID"
"2549","ENTREZID","5295","ENTREZID"
"2549","ENTREZID","5781","ENTREZID"
"2549","ENTREZID","6093","ENTREZID"
"9846","ENTREZID","2885","ENTREZID"
"9846","ENTREZID","27040","ENTREZID"
"9846","ENTREZID","4067","ENTREZID"
"9846","ENTREZID","4233","ENTREZID"
"9846","ENTREZID","4690","ENTREZID"
"9846","ENTREZID","5295","ENTREZID"
"9846","ENTREZID","5336","ENTREZID"
"9846","ENTREZID","5781","ENTREZID"
"9846","ENTREZID","5777","ENTREZID"
"9846","ENTREZID","7535","ENTREZID"
"23710","ENTREZID","11345","ENTREZID"
"23710","ENTREZID","2997","ENTREZID"
"23710","ENTREZID","3030","ENTREZID"
"23710","ENTREZID","3996","ENTREZID"
"23710","ENTREZID","8439","ENTREZID"
"23710","ENTREZID","5294","ENTREZID"
"23710","ENTREZID","5573","ENTREZID"
"23710","ENTREZID","5584","ENTREZID"
"11345","ENTREZID","3030","ENTREZID"
"11345","ENTREZID","5584","ENTREZID"
"11345","ENTREZID","5906","ENTREZID"
"11345","ENTREZID","8408","ENTREZID"
"11345","ENTREZID","7416","ENTREZID"
"2571","ENTREZID","23498","ENTREZID"
"2571","ENTREZID","5566","ENTREZID"
"2571","ENTREZID","5581","ENTREZID"
"4616","ENTREZID","5609","ENTREZID"
"23193","ENTREZID","51422","ENTREZID"
"23193","ENTREZID","7189","ENTREZID"
"2626","ENTREZID","3066","ENTREZID"
"2626","ENTREZID","3397","ENTREZID"
"2626","ENTREZID","3398","ENTREZID"
"2626","ENTREZID","5594","ENTREZID"
"2626","ENTREZID","6667","ENTREZID"
"2626","ENTREZID","6722","ENTREZID"
"2670","ENTREZID","5663","ENTREZID"
"2670","ENTREZID","5664","ENTREZID"
"2670","ENTREZID","6772","ENTREZID"
"2673","ENTREZID","5563","ENTREZID"
"2673","ENTREZID","5565","ENTREZID"
"2688","ENTREZID","2690","ENTREZID"
"2688","ENTREZID","4048","ENTREZID"
"2690","ENTREZID","2887","ENTREZID"
"2690","ENTREZID","2885","ENTREZID"
"2690","ENTREZID","3716","ENTREZID"
"2690","ENTREZID","3717","ENTREZID"
"2690","ENTREZID","5295","ENTREZID"
"2690","ENTREZID","5770","ENTREZID"
"2690","ENTREZID","5781","ENTREZID"
"2690","ENTREZID","5771","ENTREZID"
"2690","ENTREZID","8651","ENTREZID"
"2690","ENTREZID","8835","ENTREZID"
"2690","ENTREZID","9021","ENTREZID"
"2690","ENTREZID","6774","ENTREZID"
"2690","ENTREZID","6777","ENTREZID"
"2690","ENTREZID","7297","ENTREZID"
"28964","ENTREZID","3163","ENTREZID"
"28964","ENTREZID","4122","ENTREZID"
"28964","ENTREZID","5062","ENTREZID"
"28964","ENTREZID","5747","ENTREZID"
"28964","ENTREZID","2185","ENTREZID"
"28964","ENTREZID","5792","ENTREZID"
"28964","ENTREZID","5803","ENTREZID"
"2735","ENTREZID","3066","ENTREZID"
"2752","ENTREZID","8554","ENTREZID"
"2752","ENTREZID","9063","ENTREZID"
"2752","ENTREZID","10401","ENTREZID"
"29926","ENTREZID","29925","ENTREZID"
"8833","ENTREZID","51422","ENTREZID"
"2768","ENTREZID","3320","ENTREZID"
"2768","ENTREZID","5536","ENTREZID"
"2768","ENTREZID","5580","ENTREZID"
"2768","ENTREZID","5581","ENTREZID"
"2768","ENTREZID","387","ENTREZID"
"2768","ENTREZID","6915","ENTREZID"
"2768","ENTREZID","7006","ENTREZID"
"10672","ENTREZID","5536","ENTREZID"
"10672","ENTREZID","5576","ENTREZID"
"10672","ENTREZID","5580","ENTREZID"
"10672","ENTREZID","5581","ENTREZID"
"10672","ENTREZID","2185","ENTREZID"
"10672","ENTREZID","6915","ENTREZID"
"10672","ENTREZID","7006","ENTREZID"
"2770","ENTREZID","3480","ENTREZID"
"2770","ENTREZID","10636","ENTREZID"
"2771","ENTREZID","10636","ENTREZID"
"2775","ENTREZID","4985","ENTREZID"
"2775","ENTREZID","4988","ENTREZID"
"2783","ENTREZID","2790","ENTREZID"
"2783","ENTREZID","2785","ENTREZID"
"2783","ENTREZID","2786","ENTREZID"
"2783","ENTREZID","2787","ENTREZID"
"2783","ENTREZID","2788","ENTREZID"
"2783","ENTREZID","2792","ENTREZID"
"2783","ENTREZID","2793","ENTREZID"
"2783","ENTREZID","5894","ENTREZID"
"2784","ENTREZID","2785","ENTREZID"
"2784","ENTREZID","2786","ENTREZID"
"2784","ENTREZID","2787","ENTREZID"
"2784","ENTREZID","2788","ENTREZID"
"59345","ENTREZID","51764","ENTREZID"
"59345","ENTREZID","2785","ENTREZID"
"59345","ENTREZID","2786","ENTREZID"
"59345","ENTREZID","2787","ENTREZID"
"59345","ENTREZID","2788","ENTREZID"
"59345","ENTREZID","2793","ENTREZID"
"10681","ENTREZID","51764","ENTREZID"
"10681","ENTREZID","2785","ENTREZID"
"10681","ENTREZID","2786","ENTREZID"
"10681","ENTREZID","2787","ENTREZID"
"10681","ENTREZID","2788","ENTREZID"
"10681","ENTREZID","4597","ENTREZID"
"2786","ENTREZID","5894","ENTREZID"
"2805","ENTREZID","5091","ENTREZID"
"2806","ENTREZID","3312","ENTREZID"
"8733","ENTREZID","5300","ENTREZID"
"2887","ENTREZID","3480","ENTREZID"
"2887","ENTREZID","3643","ENTREZID"
"2887","ENTREZID","3667","ENTREZID"
"2887","ENTREZID","3717","ENTREZID"
"2887","ENTREZID","3791","ENTREZID"
"2887","ENTREZID","3815","ENTREZID"
"2887","ENTREZID","5604","ENTREZID"
"2887","ENTREZID","5894","ENTREZID"
"2885","ENTREZID","3572","ENTREZID"
"2885","ENTREZID","3643","ENTREZID"
"2885","ENTREZID","3667","ENTREZID"
"2885","ENTREZID","3674","ENTREZID"
"2885","ENTREZID","3702","ENTREZID"
"2885","ENTREZID","3716","ENTREZID"
"2885","ENTREZID","3717","ENTREZID"
"2885","ENTREZID","3791","ENTREZID"
"2885","ENTREZID","11127","ENTREZID"
"2885","ENTREZID","3815","ENTREZID"
"2885","ENTREZID","27040","ENTREZID"
"2885","ENTREZID","3937","ENTREZID"
"2885","ENTREZID","4214","ENTREZID"
"2885","ENTREZID","11184","ENTREZID"
"2885","ENTREZID","8491","ENTREZID"
"2885","ENTREZID","5601","ENTREZID"
"2885","ENTREZID","4233","ENTREZID"
"2885","ENTREZID","10825","ENTREZID"
"2885","ENTREZID","4914","ENTREZID"
"2885","ENTREZID","5148","ENTREZID"
"2885","ENTREZID","5156","ENTREZID"
"2885","ENTREZID","5159","ENTREZID"
"2885","ENTREZID","5295","ENTREZID"
"2885","ENTREZID","5296","ENTREZID"
"2885","ENTREZID","5573","ENTREZID"
"2885","ENTREZID","5747","ENTREZID"
"2885","ENTREZID","2185","ENTREZID"
"2885","ENTREZID","5770","ENTREZID"
"2885","ENTREZID","5781","ENTREZID"
"2885","ENTREZID","5777","ENTREZID"
"2885","ENTREZID","5921","ENTREZID"
"2885","ENTREZID","25970","ENTREZID"
"2885","ENTREZID","10019","ENTREZID"
"2885","ENTREZID","8631","ENTREZID"
"2885","ENTREZID","8651","ENTREZID"
"2885","ENTREZID","6654","ENTREZID"
"2885","ENTREZID","6655","ENTREZID"
"2885","ENTREZID","6850","ENTREZID"
"2885","ENTREZID","7132","ENTREZID"
"2885","ENTREZID","7409","ENTREZID"
"2885","ENTREZID","7410","ENTREZID"
"2885","ENTREZID","10451","ENTREZID"
"2885","ENTREZID","8976","ENTREZID"
"2885","ENTREZID","7535","ENTREZID"
"2890","ENTREZID","2891","ENTREZID"
"2890","ENTREZID","2893","ENTREZID"
"2890","ENTREZID","9456","ENTREZID"
"2893","ENTREZID","5582","ENTREZID"
"2903","ENTREZID","116444","ENTREZID"
"2903","ENTREZID","2185","ENTREZID"
"2869","ENTREZID","5021","ENTREZID"
"2869","ENTREZID","6869","ENTREZID"
"2913","ENTREZID","5494","ENTREZID"
"2917","ENTREZID","5578","ENTREZID"
"2931","ENTREZID","4609","ENTREZID"
"2932","ENTREZID","4609","ENTREZID"
"2932","ENTREZID","4790","ENTREZID"
"2932","ENTREZID","4851","ENTREZID"
"2932","ENTREZID","4853","ENTREZID"
"2932","ENTREZID","10891","ENTREZID"
"2932","ENTREZID","5499","ENTREZID"
"2932","ENTREZID","5576","ENTREZID"
"2932","ENTREZID","5578","ENTREZID"
"2932","ENTREZID","5663","ENTREZID"
"2932","ENTREZID","5747","ENTREZID"
"2932","ENTREZID","5770","ENTREZID"
"2932","ENTREZID","23678","ENTREZID"
"2932","ENTREZID","4088","ENTREZID"
"2932","ENTREZID","64750","ENTREZID"
"2932","ENTREZID","7157","ENTREZID"
"2932","ENTREZID","7186","ENTREZID"
"2932","ENTREZID","7248","ENTREZID"
"2932","ENTREZID","7249","ENTREZID"
"2944","ENTREZID","2946","ENTREZID"
"2948","ENTREZID","7157","ENTREZID"
"2950","ENTREZID","5599","ENTREZID"
"2969","ENTREZID","3066","ENTREZID"
"2969","ENTREZID","8841","ENTREZID"
"2969","ENTREZID","5595","ENTREZID"
"2969","ENTREZID","4609","ENTREZID"
"2969","ENTREZID","4087","ENTREZID"
"2969","ENTREZID","6722","ENTREZID"
"2969","ENTREZID","6772","ENTREZID"
"2969","ENTREZID","6774","ENTREZID"
"9569","ENTREZID","8841","ENTREZID"
"9569","ENTREZID","9063","ENTREZID"
"9569","ENTREZID","4087","ENTREZID"
"2977","ENTREZID","2983","ENTREZID"
"2977","ENTREZID","3320","ENTREZID"
"2983","ENTREZID","3320","ENTREZID"
"2983","ENTREZID","4846","ENTREZID"
"2992","ENTREZID","2997","ENTREZID"
"2992","ENTREZID","5563","ENTREZID"
"2992","ENTREZID","5565","ENTREZID"
"2997","ENTREZID","5563","ENTREZID"
"2997","ENTREZID","5564","ENTREZID"
"2997","ENTREZID","5565","ENTREZID"
"3030","ENTREZID","5300","ENTREZID"
"1839","ENTREZID","4316","ENTREZID"
"610","ENTREZID","10021","ENTREZID"
"3066","ENTREZID","3091","ENTREZID"
"3066","ENTREZID","3667","ENTREZID"
"3066","ENTREZID","9612","ENTREZID"
"3066","ENTREZID","4790","ENTREZID"
"3066","ENTREZID","4792","ENTREZID"
"3066","ENTREZID","51588","ENTREZID"
"3066","ENTREZID","5467","ENTREZID"
"3066","ENTREZID","5970","ENTREZID"
"3066","ENTREZID","25942","ENTREZID"
"3066","ENTREZID","4092","ENTREZID"
"3066","ENTREZID","6591","ENTREZID"
"3066","ENTREZID","22938","ENTREZID"
"3066","ENTREZID","6667","ENTREZID"
"3066","ENTREZID","6774","ENTREZID"
"3066","ENTREZID","6850","ENTREZID"
"3066","ENTREZID","7157","ENTREZID"
"3066","ENTREZID","7161","ENTREZID"
"3066","ENTREZID","7428","ENTREZID"
"8841","ENTREZID","3091","ENTREZID"
"8841","ENTREZID","3312","ENTREZID"
"8841","ENTREZID","3725","ENTREZID"
"8841","ENTREZID","5600","ENTREZID"
"8841","ENTREZID","4609","ENTREZID"
"8841","ENTREZID","9611","ENTREZID"
"8841","ENTREZID","9612","ENTREZID"
"8841","ENTREZID","4772","ENTREZID"
"8841","ENTREZID","4790","ENTREZID"
"8841","ENTREZID","4792","ENTREZID"
"8841","ENTREZID","5467","ENTREZID"
"8841","ENTREZID","5468","ENTREZID"
"8841","ENTREZID","5531","ENTREZID"
"8841","ENTREZID","5970","ENTREZID"
"8841","ENTREZID","6256","ENTREZID"
"8841","ENTREZID","4092","ENTREZID"
"8841","ENTREZID","6667","ENTREZID"
"8841","ENTREZID","6722","ENTREZID"
"8841","ENTREZID","6774","ENTREZID"
"8841","ENTREZID","6850","ENTREZID"
"8841","ENTREZID","79718","ENTREZID"
"8841","ENTREZID","7067","ENTREZID"
"8841","ENTREZID","7068","ENTREZID"
"8841","ENTREZID","7428","ENTREZID"
"3280","ENTREZID","3320","ENTREZID"
"3082","ENTREZID","4233","ENTREZID"
"3091","ENTREZID","3320","ENTREZID"
"3091","ENTREZID","3725","ENTREZID"
"3091","ENTREZID","4149","ENTREZID"
"3091","ENTREZID","4193","ENTREZID"
"3091","ENTREZID","4609","ENTREZID"
"3091","ENTREZID","8648","ENTREZID"
"3091","ENTREZID","3164","ENTREZID"
"3091","ENTREZID","112483","ENTREZID"
"3091","ENTREZID","6774","ENTREZID"
"3091","ENTREZID","7157","ENTREZID"
"3091","ENTREZID","7428","ENTREZID"
"3099","ENTREZID","5581","ENTREZID"
"3101","ENTREZID","3952","ENTREZID"
"9456","ENTREZID","6261","ENTREZID"
"9455","ENTREZID","6261","ENTREZID"
"9454","ENTREZID","6261","ENTREZID"
"3265","ENTREZID","3643","ENTREZID"
"3265","ENTREZID","5604","ENTREZID"
"3265","ENTREZID","4763","ENTREZID"
"3265","ENTREZID","5147","ENTREZID"
"3265","ENTREZID","5290","ENTREZID"
"3265","ENTREZID","5294","ENTREZID"
"3265","ENTREZID","5295","ENTREZID"
"3265","ENTREZID","5894","ENTREZID"
"3265","ENTREZID","5898","ENTREZID"
"3265","ENTREZID","5921","ENTREZID"
"3265","ENTREZID","5923","ENTREZID"
"3265","ENTREZID","11186","ENTREZID"
"3265","ENTREZID","6009","ENTREZID"
"3265","ENTREZID","9610","ENTREZID"
"3265","ENTREZID","6654","ENTREZID"
"3265","ENTREZID","7074","ENTREZID"
"3320","ENTREZID","3312","ENTREZID"
"3320","ENTREZID","3717","ENTREZID"
"3320","ENTREZID","3725","ENTREZID"
"3320","ENTREZID","4609","ENTREZID"
"3320","ENTREZID","4846","ENTREZID"
"3320","ENTREZID","5058","ENTREZID"
"3320","ENTREZID","55361","ENTREZID"
"3320","ENTREZID","55300","ENTREZID"
"3320","ENTREZID","5292","ENTREZID"
"3320","ENTREZID","5465","ENTREZID"
"3320","ENTREZID","5536","ENTREZID"
"3320","ENTREZID","10728","ENTREZID"
"3320","ENTREZID","5894","ENTREZID"
"3320","ENTREZID","10928","ENTREZID"
"3320","ENTREZID","8737","ENTREZID"
"3320","ENTREZID","25942","ENTREZID"
"3320","ENTREZID","6667","ENTREZID"
"3320","ENTREZID","6774","ENTREZID"
"3320","ENTREZID","6794","ENTREZID"
"3320","ENTREZID","7048","ENTREZID"
"3320","ENTREZID","7082","ENTREZID"
"3320","ENTREZID","7157","ENTREZID"
"7184","ENTREZID","7450","ENTREZID"
"3312","ENTREZID","3717","ENTREZID"
"3312","ENTREZID","4137","ENTREZID"
"3312","ENTREZID","661","ENTREZID"
"3312","ENTREZID","5499","ENTREZID"
"3312","ENTREZID","4660","ENTREZID"
"3312","ENTREZID","5894","ENTREZID"
"3312","ENTREZID","8607","ENTREZID"
"3312","ENTREZID","7132","ENTREZID"
"3312","ENTREZID","7157","ENTREZID"
"3315","ENTREZID","9261","ENTREZID"
"3315","ENTREZID","8550","ENTREZID"
"3315","ENTREZID","5587","ENTREZID"
"3315","ENTREZID","7157","ENTREZID"
"3350","ENTREZID","3352","ENTREZID"
"3351","ENTREZID","3352","ENTREZID"
"3383","ENTREZID","3683","ENTREZID"
"3383","ENTREZID","3684","ENTREZID"
"3383","ENTREZID","3689","ENTREZID"
"3398","ENTREZID","5934","ENTREZID"
"3398","ENTREZID","25942","ENTREZID"
"3454","ENTREZID","5295","ENTREZID"
"3454","ENTREZID","3276","ENTREZID"
"3454","ENTREZID","6773","ENTREZID"
"3454","ENTREZID","6774","ENTREZID"
"3454","ENTREZID","7297","ENTREZID"
"3455","ENTREZID","3716","ENTREZID"
"3455","ENTREZID","6772","ENTREZID"
"3455","ENTREZID","6773","ENTREZID"
"3458","ENTREZID","3460","ENTREZID"
"3460","ENTREZID","3717","ENTREZID"
"3479","ENTREZID","3480","ENTREZID"
"3480","ENTREZID","3667","ENTREZID"
"3480","ENTREZID","3716","ENTREZID"
"3480","ENTREZID","4193","ENTREZID"
"3480","ENTREZID","5747","ENTREZID"
"3480","ENTREZID","5770","ENTREZID"
"3480","ENTREZID","5781","ENTREZID"
"3480","ENTREZID","5921","ENTREZID"
"3480","ENTREZID","8651","ENTREZID"
"3480","ENTREZID","8835","ENTREZID"
"3480","ENTREZID","9021","ENTREZID"
"3480","ENTREZID","10451","ENTREZID"
"3480","ENTREZID","7531","ENTREZID"
"3480","ENTREZID","7532","ENTREZID"
"3551","ENTREZID","3667","ENTREZID"
"3551","ENTREZID","4214","ENTREZID"
"3551","ENTREZID","4296","ENTREZID"
"3551","ENTREZID","9175","ENTREZID"
"3551","ENTREZID","9020","ENTREZID"
"3551","ENTREZID","4790","ENTREZID"
"3551","ENTREZID","4792","ENTREZID"
"3551","ENTREZID","4793","ENTREZID"
"3551","ENTREZID","5495","ENTREZID"
"3551","ENTREZID","5499","ENTREZID"
"3551","ENTREZID","5578","ENTREZID"
"3551","ENTREZID","5580","ENTREZID"
"3551","ENTREZID","5584","ENTREZID"
"3551","ENTREZID","5970","ENTREZID"
"3551","ENTREZID","7132","ENTREZID"
"3551","ENTREZID","7186","ENTREZID"
"3587","ENTREZID","3588","ENTREZID"
"3587","ENTREZID","3716","ENTREZID"
"3592","ENTREZID","3593","ENTREZID"
"3594","ENTREZID","149233","ENTREZID"
"3553","ENTREZID","3554","ENTREZID"
"3553","ENTREZID","23542","ENTREZID"
"3554","ENTREZID","3656","ENTREZID"
"3554","ENTREZID","4615","ENTREZID"
"3554","ENTREZID","5295","ENTREZID"
"3554","ENTREZID","54472","ENTREZID"
"3567","ENTREZID","3568","ENTREZID"
"3568","ENTREZID","3716","ENTREZID"
"3568","ENTREZID","3717","ENTREZID"
"3569","ENTREZID","3570","ENTREZID"
"3570","ENTREZID","3572","ENTREZID"
"3570","ENTREZID","6774","ENTREZID"
"3572","ENTREZID","3716","ENTREZID"
"3572","ENTREZID","3717","ENTREZID"
"3572","ENTREZID","3977","ENTREZID"
"3572","ENTREZID","9180","ENTREZID"
"3572","ENTREZID","5295","ENTREZID"
"3572","ENTREZID","5580","ENTREZID"
"3572","ENTREZID","5781","ENTREZID"
"3572","ENTREZID","5777","ENTREZID"
"3572","ENTREZID","9021","ENTREZID"
"3572","ENTREZID","6774","ENTREZID"
"3572","ENTREZID","7297","ENTREZID"
"3572","ENTREZID","7409","ENTREZID"
"3575","ENTREZID","2185","ENTREZID"
"3636","ENTREZID","3643","ENTREZID"
"3643","ENTREZID","3667","ENTREZID"
"3643","ENTREZID","8660","ENTREZID"
"3643","ENTREZID","3717","ENTREZID"
"3643","ENTREZID","5594","ENTREZID"
"3643","ENTREZID","5595","ENTREZID"
"3643","ENTREZID","5580","ENTREZID"
"3643","ENTREZID","5770","ENTREZID"
"3643","ENTREZID","5781","ENTREZID"
"3643","ENTREZID","5777","ENTREZID"
"3643","ENTREZID","5921","ENTREZID"
"3643","ENTREZID","25970","ENTREZID"
"3643","ENTREZID","4087","ENTREZID"
"3643","ENTREZID","9021","ENTREZID"
"3643","ENTREZID","7409","ENTREZID"
"3643","ENTREZID","10451","ENTREZID"
"3656","ENTREZID","4615","ENTREZID"
"3656","ENTREZID","114609","ENTREZID"
"3656","ENTREZID","7098","ENTREZID"
"3656","ENTREZID","7189","ENTREZID"
"11213","ENTREZID","4615","ENTREZID"
"11213","ENTREZID","7189","ENTREZID"
"51135","ENTREZID","4615","ENTREZID"
"51135","ENTREZID","114609","ENTREZID"
"51135","ENTREZID","7189","ENTREZID"
"3659","ENTREZID","10379","ENTREZID"
"3659","ENTREZID","6772","ENTREZID"
"3661","ENTREZID","3663","ENTREZID"
"3661","ENTREZID","3665","ENTREZID"
"3661","ENTREZID","10010","ENTREZID"
"3661","ENTREZID","29110","ENTREZID"
"3663","ENTREZID","9611","ENTREZID"
"3663","ENTREZID","9612","ENTREZID"
"3663","ENTREZID","25942","ENTREZID"
"3665","ENTREZID","4615","ENTREZID"
"3665","ENTREZID","10010","ENTREZID"
"3665","ENTREZID","7189","ENTREZID"
"10379","ENTREZID","4790","ENTREZID"
"10379","ENTREZID","5970","ENTREZID"
"10379","ENTREZID","6772","ENTREZID"
"10379","ENTREZID","6773","ENTREZID"
"3667","ENTREZID","8660","ENTREZID"
"3667","ENTREZID","3716","ENTREZID"
"3667","ENTREZID","3717","ENTREZID"
"3667","ENTREZID","3718","ENTREZID"
"3667","ENTREZID","5599","ENTREZID"
"3667","ENTREZID","8440","ENTREZID"
"3667","ENTREZID","5290","ENTREZID"
"3667","ENTREZID","5295","ENTREZID"
"3667","ENTREZID","5580","ENTREZID"
"3667","ENTREZID","5747","ENTREZID"
"3667","ENTREZID","5770","ENTREZID"
"3667","ENTREZID","5781","ENTREZID"
"3667","ENTREZID","2810","ENTREZID"
"3667","ENTREZID","8651","ENTREZID"
"3667","ENTREZID","7531","ENTREZID"
"8660","ENTREZID","3716","ENTREZID"
"8660","ENTREZID","5295","ENTREZID"
"8660","ENTREZID","5781","ENTREZID"
"8660","ENTREZID","2810","ENTREZID"
"8660","ENTREZID","8651","ENTREZID"
"8660","ENTREZID","7297","ENTREZID"
"8660","ENTREZID","7532","ENTREZID"
"8660","ENTREZID","10971","ENTREZID"
"9636","ENTREZID","5495","ENTREZID"
"9636","ENTREZID","7706","ENTREZID"
"51477","ENTREZID","5515","ENTREZID"
"83737","ENTREZID","3725","ENTREZID"
"83737","ENTREZID","4851","ENTREZID"
"83737","ENTREZID","8650","ENTREZID"
"83737","ENTREZID","5430","ENTREZID"
"83737","ENTREZID","5431","ENTREZID"
"83737","ENTREZID","5434","ENTREZID"
"83737","ENTREZID","8737","ENTREZID"
"83737","ENTREZID","2810","ENTREZID"
"83737","ENTREZID","4088","ENTREZID"
"83737","ENTREZID","4092","ENTREZID"
"83737","ENTREZID","7157","ENTREZID"
"83737","ENTREZID","7161","ENTREZID"
"83737","ENTREZID","10413","ENTREZID"
"3672","ENTREZID","284217","ENTREZID"
"3673","ENTREZID","284217","ENTREZID"
"3675","ENTREZID","3691","ENTREZID"
"3675","ENTREZID","3693","ENTREZID"
"3676","ENTREZID","5747","ENTREZID"
"3680","ENTREZID","3371","ENTREZID"
"3683","ENTREZID","3689","ENTREZID"
"3685","ENTREZID","3690","ENTREZID"
"3689","ENTREZID","2185","ENTREZID"
"3689","ENTREZID","6850","ENTREZID"
"3689","ENTREZID","8875","ENTREZID"
"3690","ENTREZID","5156","ENTREZID"
"3690","ENTREZID","5159","ENTREZID"
"3690","ENTREZID","5747","ENTREZID"
"3690","ENTREZID","2185","ENTREZID"
"3690","ENTREZID","7057","ENTREZID"
"3693","ENTREZID","10298","ENTREZID"
"3693","ENTREZID","9063","ENTREZID"
"3693","ENTREZID","5747","ENTREZID"
"3702","ENTREZID","27040","ENTREZID"
"3702","ENTREZID","3937","ENTREZID"
"3702","ENTREZID","8651","ENTREZID"
"3705","ENTREZID","7186","ENTREZID"
"3708","ENTREZID","3710","ENTREZID"
"3708","ENTREZID","10335","ENTREZID"
"3708","ENTREZID","387","ENTREZID"
"3708","ENTREZID","7225","ENTREZID"
"3710","ENTREZID","7225","ENTREZID"
"182","ENTREZID","4851","ENTREZID"
"182","ENTREZID","4853","ENTREZID"
"182","ENTREZID","4854","ENTREZID"
"3714","ENTREZID","4851","ENTREZID"
"3714","ENTREZID","4853","ENTREZID"
"3714","ENTREZID","4854","ENTREZID"
"3716","ENTREZID","2185","ENTREZID"
"3716","ENTREZID","5781","ENTREZID"
"3716","ENTREZID","5777","ENTREZID"
"3716","ENTREZID","5894","ENTREZID"
"3716","ENTREZID","10254","ENTREZID"
"3716","ENTREZID","6774","ENTREZID"
"3716","ENTREZID","6776","ENTREZID"
"3716","ENTREZID","6777","ENTREZID"
"3716","ENTREZID","7006","ENTREZID"
"3716","ENTREZID","7132","ENTREZID"
"3716","ENTREZID","7253","ENTREZID"
"3716","ENTREZID","7297","ENTREZID"
"3717","ENTREZID","3815","ENTREZID"
"3717","ENTREZID","4067","ENTREZID"
"3717","ENTREZID","5295","ENTREZID"
"3717","ENTREZID","5519","ENTREZID"
"3717","ENTREZID","5618","ENTREZID"
"3717","ENTREZID","5747","ENTREZID"
"3717","ENTREZID","2185","ENTREZID"
"3717","ENTREZID","5770","ENTREZID"
"3717","ENTREZID","5781","ENTREZID"
"3717","ENTREZID","5777","ENTREZID"
"3717","ENTREZID","5894","ENTREZID"
"3717","ENTREZID","25970","ENTREZID"
"3717","ENTREZID","8651","ENTREZID"
"3717","ENTREZID","9021","ENTREZID"
"3717","ENTREZID","8027","ENTREZID"
"3717","ENTREZID","10254","ENTREZID"
"3717","ENTREZID","6772","ENTREZID"
"3717","ENTREZID","6774","ENTREZID"
"3717","ENTREZID","6776","ENTREZID"
"3717","ENTREZID","6777","ENTREZID"
"3717","ENTREZID","7006","ENTREZID"
"3717","ENTREZID","7132","ENTREZID"
"3717","ENTREZID","7253","ENTREZID"
"3717","ENTREZID","7409","ENTREZID"
"3718","ENTREZID","3953","ENTREZID"
"3718","ENTREZID","2185","ENTREZID"
"3718","ENTREZID","8027","ENTREZID"
"3718","ENTREZID","10254","ENTREZID"
"3718","ENTREZID","6776","ENTREZID"
"3718","ENTREZID","6777","ENTREZID"
"3725","ENTREZID","5594","ENTREZID"
"3725","ENTREZID","5595","ENTREZID"
"3725","ENTREZID","5599","ENTREZID"
"3725","ENTREZID","5601","ENTREZID"
"3725","ENTREZID","4609","ENTREZID"
"3725","ENTREZID","8648","ENTREZID"
"3725","ENTREZID","9612","ENTREZID"
"3725","ENTREZID","8554","ENTREZID"
"3725","ENTREZID","9063","ENTREZID"
"3725","ENTREZID","5300","ENTREZID"
"3725","ENTREZID","5531","ENTREZID"
"3725","ENTREZID","5587","ENTREZID"
"3725","ENTREZID","5970","ENTREZID"
"3725","ENTREZID","4087","ENTREZID"
"3725","ENTREZID","4088","ENTREZID"
"3725","ENTREZID","6667","ENTREZID"
"3725","ENTREZID","6772","ENTREZID"
"3725","ENTREZID","6774","ENTREZID"
"3725","ENTREZID","6775","ENTREZID"
"3725","ENTREZID","6778","ENTREZID"
"3725","ENTREZID","7409","ENTREZID"
"3727","ENTREZID","5594","ENTREZID"
"3727","ENTREZID","5599","ENTREZID"
"3727","ENTREZID","4088","ENTREZID"
"3753","ENTREZID","3784","ENTREZID"
"3760","ENTREZID","3762","ENTREZID"
"3784","ENTREZID","5499","ENTREZID"
"3784","ENTREZID","5566","ENTREZID"
"3784","ENTREZID","5576","ENTREZID"
"3784","ENTREZID","7189","ENTREZID"
"3791","ENTREZID","5921","ENTREZID"
"3791","ENTREZID","25759","ENTREZID"
"11127","ENTREZID","4296","ENTREZID"
"3815","ENTREZID","4254","ENTREZID"
"3815","ENTREZID","4067","ENTREZID"
"3815","ENTREZID","4145","ENTREZID"
"3815","ENTREZID","5295","ENTREZID"
"3815","ENTREZID","5296","ENTREZID"
"3815","ENTREZID","5781","ENTREZID"
"3815","ENTREZID","5777","ENTREZID"
"3815","ENTREZID","8651","ENTREZID"
"3815","ENTREZID","6772","ENTREZID"
"3815","ENTREZID","7006","ENTREZID"
"10365","ENTREZID","57154","ENTREZID"
"3845","ENTREZID","5290","ENTREZID"
"3845","ENTREZID","5294","ENTREZID"
"3845","ENTREZID","5894","ENTREZID"
"3845","ENTREZID","5924","ENTREZID"
"889","ENTREZID","5906","ENTREZID"
"889","ENTREZID","25898","ENTREZID"
"283455","ENTREZID","5604","ENTREZID"
"3912","ENTREZID","7040","ENTREZID"
"27040","ENTREZID","11184","ENTREZID"
"27040","ENTREZID","5295","ENTREZID"
"27040","ENTREZID","6850","ENTREZID"
